Category,Technology,Travel,Sports,Finance,Entertainment,World,Fashion,Health
workingage,0,0,0,0,0,1,0,0
antilgbt,0,0,0,0,0,1,0,0
mcfadden,0,0,1,0,0,0,0,0
environmental,0,0,0,0,0,0,2,2
blazers,0,0,1,0,0,0,0,0
slack,0,0,1,0,0,0,0,0
analytics,0,0,1,0,0,0,0,0
embody,0,0,0,0,0,0,0,1
mindnumbing,0,0,1,0,0,0,0,0
neutralize,0,0,1,0,0,0,0,0
fluctuation,0,0,0,0,0,0,1,0
perminute,1,0,0,0,0,0,0,0
scobee,0,0,1,0,0,0,0,0
throat,0,0,0,0,0,0,0,1
apparently,1,0,1,0,2,0,0,0
warfor,0,0,1,0,0,0,0,0
minimally,0,0,0,0,1,0,0,0
myop,0,0,0,0,0,1,0,0
builtin,0,0,0,0,0,0,1,0
cheatsheet,0,0,0,0,5,0,0,0
cosby,0,0,0,0,2,0,0,0
bemused,0,0,0,0,0,0,1,0
improvised,0,0,0,0,0,2,0,0
starches,0,0,0,0,0,0,0,1
clamber,0,0,0,0,0,0,1,0
prisoner,0,0,0,0,1,1,0,0
baldwinwrsea,0,0,1,0,0,0,0,0
qatari,0,0,0,0,0,0,1,0
gurus,0,0,1,0,0,0,0,0
markakis,0,0,3,0,0,0,0,0
quilted,0,0,0,0,0,0,1,0
gather,0,0,0,0,0,1,0,0
request,0,0,1,0,1,0,0,0
stevensjohnson,0,0,0,0,0,0,0,1
sandovalcoupled,0,0,1,0,0,0,0,0
capita,0,0,0,0,0,0,0,1
infielder,0,0,1,0,0,0,0,0
relievers,0,0,2,0,0,0,0,0
absorbing,0,0,0,0,0,0,1,0
text,1,0,0,0,0,1,1,0
charles,0,0,1,0,0,0,0,0
yorkbased,0,0,0,0,0,1,0,0
paternal,0,0,0,0,0,0,0,1
technologies,0,0,0,0,0,0,0,1
debacles,0,0,1,0,0,0,0,0
startle,0,0,0,0,0,1,0,0
loafers,0,0,1,0,0,0,0,0
communist,0,0,0,0,0,1,0,0
photographs,0,0,0,0,0,0,1,1
showguns,0,0,0,0,0,0,1,0
exceptional,0,0,1,0,0,0,1,0
thrived,0,0,1,0,0,0,1,0
thumbprint,0,0,0,0,0,0,1,0
bead,0,0,0,0,0,0,1,0
tuition,0,0,0,0,0,0,0,1
organ,0,0,0,0,0,0,0,1
imprison,0,0,0,0,0,1,0,0
harvick,0,0,1,0,0,0,0,0
shelling,0,0,1,0,0,0,0,0
excesses,0,0,0,0,1,0,0,0
gibson,1,0,0,0,0,0,0,0
enhances,0,0,0,0,0,2,0,0
kekula,0,0,0,0,0,0,0,1
exists,0,0,0,0,0,0,0,1
taiwanese,0,0,0,0,0,0,1,0
outfielder,0,0,4,0,0,0,0,0
enhanced,0,0,0,0,0,1,0,0
secondyear,0,0,1,0,0,0,0,0
phases,0,0,0,0,0,0,1,0
apoe,0,0,0,0,0,0,0,1
yearsafter,0,0,1,0,0,0,0,0
attempting,0,0,0,0,0,0,0,1
pattern,0,0,0,0,0,0,0,2
commented,0,0,0,0,0,1,0,0
difficulties,0,0,0,0,0,0,1,0
phased,0,0,1,0,0,0,0,0
ebola,0,0,0,0,0,0,0,1
progress,1,0,0,0,0,0,0,0
gemstone,0,0,0,0,0,0,2,0
redshirt,0,0,1,0,0,0,0,0
deliver,0,0,0,0,0,0,1,0
resourcesand,0,0,1,0,0,0,0,0
mogardlarsen,0,0,0,0,0,0,1,0
siriusxmnfl,0,0,1,0,0,0,0,0
instant,0,0,1,0,0,0,0,0
buster,0,0,1,0,0,0,0,0
bostonto,0,0,1,0,0,0,0,0
wiggy,0,0,0,0,1,0,0,0
attributes,0,0,0,0,1,0,0,0
comment,1,0,0,0,5,0,1,1
stighefootball,0,0,1,0,0,0,0,0
denim,0,0,0,0,0,1,0,0
disservice,0,0,0,0,0,1,0,0
ab,0,0,0,0,0,2,0,0
fukushima,0,0,0,0,0,0,2,0
earning,0,0,2,0,0,0,0,0
iframessharetweetcredit,0,0,1,0,0,0,0,0
darren,0,0,1,0,0,0,0,0
scherzer,0,0,4,0,0,0,0,0
upbeat,0,0,0,0,1,0,0,0
anomaly,0,0,1,0,0,0,0,0
aj,0,0,1,0,0,0,0,0
deer,0,0,0,0,0,0,1,0
schweppes,0,0,1,0,0,0,0,0
protect,2,0,2,0,0,1,0,3
camgirl,0,0,0,0,1,0,0,0
finished,0,0,5,0,0,0,1,0
tense,0,0,0,0,0,3,0,0
wales,0,0,0,0,0,3,0,0
bye,0,0,2,0,0,0,0,0
neshek,0,0,1,0,0,0,0,0
appearance,0,0,1,0,1,0,0,0
value,0,0,5,0,0,0,1,0
hypertension,0,0,0,0,0,0,0,1
handwriting,0,0,0,0,0,0,1,0
workplaces,0,0,0,0,0,0,0,1
marginalia,0,0,0,0,0,0,1,0
regression,0,0,1,0,0,0,0,0
milehigh,1,0,0,0,0,0,0,0
diets,0,0,0,0,0,0,0,1
syrian,0,0,0,0,0,1,0,0
landmarks,0,0,0,0,0,0,1,0
finite,0,0,1,0,0,0,0,1
detainee,0,0,0,0,0,1,0,0
practice,0,0,2,0,0,3,2,2
novels,1,0,1,0,1,0,0,0
tuesdaynight,0,0,1,0,0,0,0,0
yoga,0,0,0,0,0,0,0,1
judgment,0,0,0,0,0,1,0,0
scholars,0,0,0,0,1,0,1,0
neural,0,0,0,0,0,0,0,1
nevertheless,0,0,0,0,1,0,0,0
weapon,0,0,0,0,0,0,1,0
creators,0,0,0,0,1,0,0,0
milpas,0,0,0,0,0,0,0,1
pairs,0,0,0,0,0,0,0,1
stout,0,0,3,0,0,0,0,0
humdrum,0,0,1,0,0,0,0,0
parisfashionweek,0,0,0,0,0,0,1,0
clinic,0,0,0,0,0,0,0,2
underlying,0,0,0,0,0,1,1,1
surpass,0,0,2,0,0,0,0,0
vizcaino,0,0,1,0,0,0,0,0
lately,0,0,0,0,0,0,0,1
gmtpm,1,0,0,0,0,0,0,0
ads,0,0,0,0,0,0,1,0
gma,0,0,0,0,1,0,0,0
demographic,0,0,0,0,0,0,0,1
spirals,0,0,0,0,1,0,0,0
articles,0,0,16,0,0,0,0,0
mishmash,0,0,1,0,0,0,0,0
dryer,0,0,1,0,0,0,0,1
dunbartotal,0,0,1,0,0,0,0,0
success,0,0,1,0,0,2,0,2
vibrant,0,0,0,0,0,0,1,1
journalism,0,0,0,0,1,0,1,0
khyber,0,0,0,0,0,2,0,0
journalist,1,0,0,0,0,1,0,0
heed,0,0,1,0,0,0,0,0
particles,0,0,0,0,0,0,0,2
soft,0,0,0,0,0,0,1,0
kaleidoscope,0,0,0,0,0,0,1,0
accessible,0,0,0,0,1,0,0,2
tongueincheek,0,0,0,0,0,0,1,0
righthanded,0,0,2,0,0,0,0,0
ezeli,0,0,1,0,0,0,0,0
hourslong,0,0,0,0,0,2,0,0
needham,0,0,0,0,0,0,0,1
righthander,0,0,2,0,0,0,0,0
encouraging,0,0,1,0,0,0,0,1
aesthetically,0,0,0,0,0,0,1,0
garrett,0,0,2,0,0,0,0,0
hurricane,0,0,0,0,0,0,1,0
fractured,0,0,1,0,0,0,0,0
masked,0,0,0,0,0,1,0,0
bustling,0,0,0,0,0,0,0,1
smokers,0,0,0,0,0,0,0,1
regain,0,0,1,0,0,1,0,0
aboveaverage,0,0,1,0,0,0,0,0
petty,0,0,1,0,0,0,0,0
snapped,0,0,1,0,0,0,0,0
leopold,0,0,0,0,1,0,0,0
harvard,1,0,0,0,0,0,0,3
firsttimers,0,0,0,0,0,0,1,0
tehreek,0,0,0,0,0,2,0,0
henriks,0,0,0,0,0,0,0,1
preet,1,0,0,0,0,0,0,0
sportvu,0,0,1,0,0,0,0,0
discard,0,0,1,0,0,0,0,0
francona,0,0,1,0,0,0,0,0
cureall,0,0,0,0,0,0,0,1
obliterated,0,0,0,0,0,0,1,0
functional,0,0,1,0,0,0,2,0
doesnt,0,0,2,0,0,0,0,1
sdcecil,0,0,1,0,0,0,0,0
goaround,0,0,0,0,1,0,0,0
dizzying,0,0,0,0,0,0,0,1
yorkers,1,0,0,0,0,0,0,1
adolescent,0,0,0,0,0,0,0,1
utopias,0,0,0,0,0,0,1,0
awarded,0,0,1,0,0,1,0,0
rusher,0,0,1,0,0,0,0,0
glimmer,0,0,0,0,0,0,0,1
demar,0,0,1,0,0,0,0,0
chatting,0,0,0,0,0,0,1,0
brand,0,0,1,0,0,1,2,0
sequel,0,0,0,0,1,0,0,0
haseltine,0,0,0,0,0,0,0,1
plague,0,0,0,0,0,0,0,1
sevenyear,0,0,1,0,0,0,0,0
bluetooth,0,0,0,0,1,0,0,0
bud,0,0,0,0,0,0,1,0
embargo,0,0,0,0,0,0,0,1
wise,0,0,0,0,0,0,0,1
acuity,0,0,0,0,0,0,0,1
exceeded,0,0,1,0,0,1,0,0
britta,0,0,0,0,0,0,0,1
bogut,0,0,1,0,0,0,0,0
dawson,0,0,0,0,0,2,0,0
identities,0,0,0,0,0,0,0,1
campus,0,0,0,0,0,0,0,1
cullinane,0,0,0,0,0,1,0,0
derozan,0,0,1,0,0,0,0,0
dresses,0,0,0,0,0,0,1,0
pederson,0,0,2,0,0,0,0,0
christiane,0,0,0,0,0,2,0,0
impermanence,0,0,0,0,0,0,1,0
catering,0,0,0,0,0,1,0,0
stirred,0,0,0,0,1,1,0,0
resolution,1,0,0,0,0,0,0,0
mychal,0,0,1,0,0,0,0,0
accidents,0,0,0,0,0,2,0,0
dgetelementsbytagnames,0,0,2,0,0,0,0,0
paired,0,0,0,0,1,0,0,0
sleek,0,0,0,0,0,0,1,0
looped,1,0,0,0,0,0,0,0
appetite,0,0,0,0,0,0,0,1
ricky,0,0,1,0,0,0,0,0
assembled,1,0,0,0,0,1,0,0
undisputed,0,0,1,0,0,0,1,0
err,0,0,1,0,0,0,0,0
poorest,0,0,0,0,0,1,0,1
iwakuma,0,0,1,0,0,0,0,0
whatsoever,0,0,1,0,0,1,0,0
suns,0,0,1,0,0,0,0,0
divergent,0,0,0,0,1,0,0,0
remy,0,0,1,0,0,0,0,0
helgamarie,0,0,0,0,0,0,1,0
softened,0,0,0,0,0,0,0,1
cabs,1,0,0,0,0,0,0,0
supports,0,0,1,0,0,0,0,1
muchanticipated,0,0,0,0,1,0,0,0
withers,0,0,0,0,1,0,0,0
topshelf,0,0,1,0,0,0,0,0
retakes,0,0,0,0,0,1,0,0
glued,0,0,0,0,0,0,1,0
forged,0,0,1,0,0,0,0,1
scribbles,0,0,0,0,1,0,0,0
estimates,0,0,0,0,0,0,0,2
direct,0,0,0,0,0,2,1,0
writing,0,0,1,0,0,4,0,1
friendships,0,0,0,0,4,0,0,1
expressive,1,0,0,0,0,0,0,0
shining,0,0,0,0,0,0,0,1
hide,0,0,1,0,0,0,0,0
selected,0,0,1,0,1,0,1,0
revolver,0,0,0,0,0,0,1,0
sung,0,0,0,0,0,1,0,0
supplies,0,0,0,0,0,2,0,1
rolleiflex,0,0,0,0,0,1,0,0
philippe,0,0,0,0,0,0,2,0
kicked,0,0,1,0,0,0,0,0
zack,0,0,2,0,0,0,0,0
bunkers,0,0,0,0,0,0,1,0
stared,0,0,0,0,0,0,0,1
beck,0,0,1,0,0,0,1,0
studio,1,0,0,0,0,0,2,0
dinbutyl,0,0,0,0,0,0,0,1
retrospectives,0,0,0,0,0,0,1,0
digits,0,0,1,0,0,0,0,0
forum,0,0,0,0,0,1,0,0
strongwilled,0,0,1,0,0,0,0,0
analysts,0,0,2,0,0,1,0,0
stipulated,1,0,0,0,0,0,0,0
midway,0,0,1,0,0,0,0,1
julio,0,0,1,0,0,0,0,1
prints,0,0,0,0,0,0,1,0
asadam,0,0,1,0,0,0,0,0
straw,0,0,0,0,0,0,0,1
touchdowns,0,0,1,0,0,0,0,0
visibly,0,0,0,0,0,0,0,1
patience,0,0,1,0,0,1,0,0
sloane,0,0,0,0,0,0,0,1
sprinted,0,0,0,0,0,2,0,0
tail,0,0,1,0,0,0,0,0
raids,0,0,0,0,0,1,0,0
alvarez,0,0,1,0,0,0,0,0
assessment,0,0,1,0,0,0,0,0
grassfed,0,0,0,0,0,0,0,1
kidfriendly,1,0,0,0,0,0,0,0
alberto,0,0,1,0,0,0,0,0
excellent,0,0,0,0,0,0,0,1
shoot,1,0,1,0,0,2,1,0
mm,0,0,0,0,0,0,1,0
tb,0,0,1,0,0,0,0,0
happiest,0,0,0,0,0,0,0,1
deficiencies,0,0,1,0,0,0,0,1
joerger,0,0,1,0,0,0,0,0
ms,1,0,0,0,0,0,0,0
entertainer,0,0,0,0,1,0,0,0
experts,1,0,0,0,0,2,0,1
closedloop,0,0,0,0,0,0,1,0
chilcot,0,0,0,0,0,1,0,0
gadgets,1,0,0,0,0,0,0,0
dazzles,0,0,1,0,0,0,0,0
overheard,0,0,0,0,0,1,0,0
attract,0,0,1,0,0,0,1,0
guarantee,0,0,3,0,0,0,0,0
ceremony,0,0,0,0,2,0,0,0
unmeasurable,0,0,0,0,0,0,0,1
santana,0,0,2,0,0,0,0,0
wisler,0,0,1,0,0,0,0,0
astronomers,0,0,0,0,0,0,1,0
ghani,0,0,0,0,0,2,0,0
lesions,0,0,0,0,0,0,0,1
toxic,0,0,0,0,0,0,0,1
widespread,0,0,0,0,0,0,0,1
badly,0,0,0,0,0,1,1,0
description,0,0,0,0,1,0,0,0
gerhartrbjac,0,0,1,0,0,0,0,0
poked,0,0,0,0,0,0,0,1
salsa,0,0,1,0,0,0,0,0
mesa,0,0,1,0,0,0,0,0
singershakirahas,0,0,0,0,1,0,0,0
stronghold,0,0,0,0,0,1,0,0
collarboneper,0,0,1,0,0,0,0,0
acknowledged,1,0,0,0,0,1,0,0
complexity,0,0,0,0,0,0,0,1
preventive,0,0,0,0,0,0,0,2
surest,0,0,1,0,0,0,0,0
doubleteam,0,0,1,0,0,0,0,0
foursome,0,0,1,0,0,0,0,0
bleach,0,0,0,0,0,2,0,0
thesis,0,0,0,0,1,0,0,0
staining,0,0,1,0,0,0,0,0
talkative,0,0,0,0,0,0,1,0
bottleneck,0,0,1,0,0,0,0,0
aonehanded,0,0,1,0,0,0,0,0
counterterrorism,1,0,0,0,0,0,0,0
howie,0,0,1,0,0,0,0,0
womanhood,0,0,0,0,1,0,0,0
expectations,1,0,5,0,1,0,0,0
isolation,0,0,1,0,0,0,0,0
destroyed,0,0,0,0,0,0,1,0
anoush,0,0,0,0,0,1,0,0
bryson,0,0,1,0,0,0,0,0
debra,0,0,0,0,0,0,0,1
waiverwire,0,0,1,0,0,0,0,0
biennale,0,0,0,0,0,0,1,0
prevented,0,0,0,0,0,1,0,0
revelations,1,0,0,0,0,1,0,0
swihart,0,0,1,0,0,0,0,0
heeded,0,0,0,0,0,1,0,0
lauer,0,0,0,0,1,0,0,0
minutiae,0,0,0,0,0,0,0,1
noncompliance,1,0,0,0,0,0,0,0
signing,0,0,16,0,0,0,0,0
railed,0,0,1,0,0,0,0,0
cyphers,0,0,0,0,0,0,0,1
lifespan,0,0,0,0,0,0,0,1
timeconsuming,0,0,0,0,0,0,0,1
pensacola,0,0,1,0,0,0,0,0
collaborated,0,0,0,0,0,0,2,1
washes,0,0,0,0,0,0,0,1
dea,0,0,0,0,0,0,0,1
estetika,0,0,0,0,0,0,1,0
associate,0,0,0,0,0,0,0,3
herman,0,0,0,0,0,0,0,1
yooxygen,0,0,0,0,0,0,1,0
fret,1,0,0,0,0,0,0,0
biltmore,0,0,1,0,0,0,0,0
notching,0,0,1,0,0,0,0,0
pence,0,0,1,0,0,0,0,0
heck,0,0,3,0,0,0,0,0
hopeless,0,0,0,0,0,0,0,1
artistry,0,0,0,0,0,0,1,0
researcher,1,0,0,0,0,0,0,0
puck,0,0,0,0,0,0,0,1
coding,1,0,0,0,1,0,0,0
buckminster,0,0,0,0,0,0,1,0
quicker,0,0,1,0,0,0,0,0
adopted,0,0,0,0,0,1,0,1
scramble,0,0,0,0,0,0,0,1
titled,0,0,0,0,0,2,1,0
antiinflammatory,0,0,0,0,0,0,0,1
longestlived,0,0,0,0,0,0,0,1
watchmaker,0,0,0,0,0,0,1,0
gowns,0,0,0,0,0,0,1,0
percentage,0,0,2,0,0,0,0,0
unbroken,0,0,0,0,1,0,0,0
consented,0,0,1,0,0,0,0,0
encarnacion,0,0,1,0,0,0,0,0
ankle,0,0,1,0,0,0,0,0
chemotherapy,0,0,0,0,0,0,0,1
bloated,0,0,0,0,0,0,1,0
rolex,0,0,0,0,0,0,1,0
classes,0,0,0,0,1,2,0,2
prioritize,0,0,1,0,0,0,0,0
paved,0,0,0,0,0,1,0,0
legibility,0,0,0,0,0,0,1,0
bridge,0,0,0,0,0,0,0,1
analyticsdriven,0,0,1,0,0,0,0,0
torque,0,0,1,0,0,0,0,0
coaac,0,0,1,0,0,0,0,0
ray,0,0,1,0,2,0,0,0
traditionally,0,0,0,0,0,0,1,0
fashionforward,0,0,0,0,0,0,1,0
hisashi,0,0,1,0,0,0,0,0
tilganga,0,0,0,0,0,1,0,0
thoroughly,0,0,0,0,0,0,1,0
nilsson,0,0,0,0,0,0,0,1
ministers,0,0,0,0,0,1,0,0
derek,0,0,2,0,0,0,0,0
laramee,0,0,0,0,0,0,0,1
doomed,1,0,0,0,0,0,0,0
lists,0,0,0,0,0,0,0,1
uprooting,0,0,0,0,0,1,0,0
abd,0,0,0,0,0,1,0,0
phalates,0,0,0,0,0,0,0,1
moolah,0,0,1,0,0,0,0,0
potency,0,0,0,0,0,2,0,0
rogers,0,0,1,0,0,1,0,0
devastating,0,0,0,0,0,1,0,2
possesses,0,0,1,0,0,0,0,0
mets,0,0,2,0,0,0,0,0
newsfeed,0,0,7,0,0,0,0,0
entertaining,0,0,16,0,0,0,0,0
effectwhile,1,0,0,0,0,0,0,0
bait,0,0,1,0,0,0,0,0
pope,0,0,0,0,4,0,0,0
saga,1,0,0,0,0,0,0,0
baserunners,0,0,1,0,0,0,0,0
solutions,0,0,0,0,0,0,1,1
concernednot,0,0,1,0,0,0,0,0
availability,0,0,1,0,0,0,0,0
appealed,1,0,0,0,0,0,0,0
spite,0,0,0,0,0,0,1,0
announce,0,0,1,0,0,0,0,0
oct,0,0,1,0,0,0,1,0
mascots,0,0,0,0,0,0,1,0
jacoby,0,0,1,0,0,0,0,0
deadliest,0,0,0,0,0,2,0,0
swindled,0,0,1,0,0,0,0,0
nationals,0,0,2,0,0,0,0,0
spokesperson,0,0,0,0,0,1,0,0
solders,0,0,0,0,1,0,0,0
ailments,0,0,0,0,0,3,0,0
hagan,0,0,1,0,0,0,0,0
zenon,0,0,0,0,0,0,1,0
macquarie,0,0,0,0,0,1,0,0
corrupt,0,0,0,0,0,1,0,0
neatit,1,0,0,0,0,0,0,0
tommy,0,0,2,0,0,0,0,0
mud,0,0,0,0,0,0,1,0
traits,0,0,0,0,0,0,0,1
handwritten,0,0,0,0,0,0,1,0
herding,0,0,0,0,0,1,0,0
heroin,0,0,0,0,0,0,0,1
confusion,0,0,1,0,0,0,0,1
halfgame,0,0,1,0,0,0,0,0
dedication,0,0,1,0,0,0,0,0
bosa,0,0,1,0,0,0,0,0
improve,0,0,2,0,0,0,0,4
goddess,0,0,0,0,0,0,1,0
unicef,0,0,0,0,0,0,0,1
fault,0,0,0,0,1,0,0,0
jelly,0,0,0,0,0,2,0,0
merging,0,0,1,0,0,0,0,0
lenses,1,0,0,0,0,1,1,0
suggest,0,0,1,0,0,0,0,3
standings,0,0,2,0,0,0,0,0
devotee,0,0,1,0,0,0,0,0
epidemic,0,0,0,0,0,0,0,2
fared,0,0,0,0,0,1,0,0
karen,0,0,0,0,0,0,0,1
comprehension,0,0,0,0,0,0,0,1
buzzing,0,0,0,0,0,0,0,1
comical,0,0,1,0,0,0,0,0
wright,0,0,2,0,0,0,0,0
rebounded,0,0,1,0,0,0,0,0
captives,0,0,0,0,0,3,0,0
roped,0,0,0,0,0,1,0,0
dasanior,0,0,1,0,0,0,0,0
uncommon,0,0,0,0,0,0,0,1
organismsunusable,0,0,0,0,0,0,1,0
bitcon,1,0,0,0,0,0,0,0
stopping,0,0,1,0,0,0,0,0
einiteventen,0,0,2,0,0,0,0,0
veronica,0,0,0,0,1,0,0,0
atop,0,0,1,0,0,0,0,0
provocative,0,0,0,0,0,0,1,0
brewer,0,0,1,0,0,0,0,0
expenses,0,0,0,0,0,0,0,2
topseeded,0,0,1,0,0,0,0,0
ramifications,0,0,0,0,0,1,0,0
interacts,0,0,0,0,0,0,1,0
ahmed,0,0,0,0,0,2,0,0
headley,0,0,1,0,0,0,0,0
nike,0,0,1,0,0,0,0,0
wound,0,0,0,0,1,2,1,1
kenta,0,0,1,0,0,0,0,0
smokefree,0,0,0,0,0,0,0,1
advances,0,0,0,0,0,0,1,0
ervin,0,0,2,0,0,0,0,0
satellite,0,0,1,0,0,0,0,0
zamperini,0,0,0,0,1,0,0,0
unyielding,0,0,0,0,0,0,1,0
workings,1,0,0,0,0,0,1,0
shortly,1,0,1,0,0,4,0,0
tilled,0,0,0,0,0,1,0,0
fusion,0,0,1,0,0,0,0,0
dingers,0,0,1,0,0,0,0,0
savings,0,0,0,0,0,0,1,1
incapable,1,0,0,0,0,0,0,0
hearts,0,0,0,0,0,0,1,0
rubies,0,0,0,0,0,0,1,0
physique,0,0,0,0,0,0,1,0
pujols,0,0,1,0,0,0,0,0
grades,0,0,0,0,0,3,0,0
bufcharles,0,0,1,0,0,0,0,0
councilman,1,0,0,0,0,0,0,0
elk,0,0,0,0,0,0,1,0
brigham,0,0,0,0,0,0,0,1
buses,0,0,0,0,0,2,0,0
pharmacy,0,0,0,0,0,0,0,1
consideration,0,0,1,0,0,0,0,0
prosthodontist,0,0,0,0,0,0,0,1
mounds,0,0,0,0,0,0,1,0
counterextremism,0,0,0,0,0,1,0,0
conversational,0,0,0,0,0,0,0,1
spanned,0,0,0,0,0,1,0,0
rip,0,0,1,0,0,0,0,0
silverman,0,0,1,0,0,0,0,0
burns,0,0,0,0,0,0,0,1
burnt,0,0,0,0,0,1,0,0
melting,0,0,0,0,0,0,1,0
appearing,0,0,0,0,0,0,1,0
brutality,0,0,0,0,1,1,0,0
hunt,0,0,1,0,0,0,0,0
orlando,0,0,1,0,0,0,0,1
hung,0,0,1,0,0,1,0,0
matchup,0,0,2,0,0,0,0,0
butterfield,0,0,0,0,1,0,0,0
successfully,0,0,0,0,0,0,0,1
proudly,0,0,0,0,0,0,1,0
malaysia,0,0,0,0,0,1,0,0
atlantamakes,0,0,1,0,0,0,0,0
perfected,0,0,0,0,0,0,1,0
nobleman,0,0,0,0,0,0,1,0
rollover,1,0,0,0,0,0,0,0
cooper,0,0,0,0,0,0,0,1
establish,0,0,1,0,0,0,0,0
centre,0,0,1,0,0,0,0,0
headshake,0,0,0,0,1,0,0,0
cord,0,0,0,0,0,0,0,1
expires,1,0,1,0,0,0,0,0
xander,0,0,3,0,0,0,1,0
camper,0,0,0,0,0,0,0,1
danielstebal,0,0,1,0,0,0,0,0
upward,0,0,1,0,0,0,0,0
gillings,0,0,0,0,0,0,0,1
phthalate,0,0,0,0,0,0,0,1
sanjay,0,0,0,0,0,0,0,1
maxlevel,0,0,1,0,0,0,0,0
permitted,0,0,0,0,0,0,1,0
selftaught,0,0,0,0,0,0,1,0
careerperhaps,0,0,1,0,0,0,0,0
furtado,0,0,0,0,0,1,0,0
dinner,0,0,1,0,0,0,0,2
misleading,2,0,0,0,0,0,0,0
steadily,0,0,1,0,0,0,0,0
efforts,0,0,1,0,0,2,1,1
gaultier,0,0,0,0,0,0,1,0
aha,0,0,1,0,0,0,0,0
puzzle,0,0,0,0,0,0,0,2
accommodate,0,0,1,0,0,0,0,0
accomplishments,0,0,0,0,0,0,1,0
amendolia,0,0,0,0,0,1,0,0
rely,0,0,0,0,0,0,0,1
vaccination,0,0,0,0,0,0,0,1
indispensable,0,0,1,0,0,0,0,0
intolerance,0,0,0,0,0,1,0,0
medium,0,0,0,0,0,0,1,0
amateur,0,0,1,0,0,0,0,0
fragrance,0,0,0,0,0,2,0,0
whensaturday,0,0,1,0,0,0,0,0
attempted,0,0,0,0,0,2,0,1
removes,1,0,0,0,0,0,0,0
wireless,2,0,1,0,0,0,0,0
buckingham,0,0,0,0,0,0,1,0
sustained,0,0,0,0,0,0,0,1
tenallyassociated,0,0,1,0,0,0,0,0
iamprojectsorg,0,0,0,0,0,0,0,1
vivo,0,0,0,0,0,0,0,1
ruined,0,0,1,0,0,0,0,0
url,0,0,2,0,0,0,0,0
simplifying,0,0,0,0,0,0,0,1
submitting,1,0,0,0,0,0,0,0
prematurely,0,0,0,0,0,0,0,1
indy,0,0,1,0,0,0,0,0
wealthy,0,0,0,0,0,0,0,1
sometime,0,0,0,0,0,0,1,0
perez,0,0,1,0,0,0,0,0
liberalism,0,0,0,0,0,0,1,0
willingly,0,0,1,0,0,0,0,0
radically,0,0,1,0,0,0,0,0
nl,0,0,1,0,0,0,0,0
billsnone,0,0,1,0,0,0,0,0
tip,0,0,0,0,0,0,0,1
investigations,1,0,0,0,0,0,0,0
stove,0,0,1,0,0,1,0,0
evergreen,0,0,0,0,0,0,0,1
cleric,0,0,0,0,0,3,0,0
permitting,0,0,0,0,0,1,0,0
offgrid,0,0,0,0,0,0,1,0
brief,1,0,2,0,0,0,0,0
livestreamed,1,0,0,0,0,0,0,0
dappled,0,0,0,0,0,0,1,0
offwe,0,0,1,0,0,0,0,0
sacks,0,0,1,0,0,0,0,0
yacht,0,0,0,0,0,0,1,0
conservationists,0,0,0,0,0,1,0,0
backward,0,0,0,0,0,0,0,1
neighbors,0,0,0,0,0,0,0,1
remarkable,0,0,0,0,0,0,1,1
functioned,0,0,0,0,0,0,1,0
remarkably,0,0,0,0,0,0,1,0
widnergetty,0,0,1,0,0,0,0,0
promoting,0,0,0,0,0,0,0,1
arkstroy,0,0,0,0,0,0,1,0
bajwa,0,0,0,0,0,2,0,0
cano,0,0,1,0,0,0,0,0
sponsors,0,0,1,0,0,0,0,0
skyfall,1,0,0,0,0,0,0,0
sherlock,1,0,0,0,0,0,0,0
untenable,0,0,1,0,0,0,0,0
emphasized,0,0,0,0,0,0,0,1
impressive,0,0,2,0,0,0,1,0
nterracial,0,0,0,0,4,0,0,0
embarrassment,0,0,0,0,0,2,0,0
posts,1,0,0,0,0,2,0,0
cloudy,0,0,0,0,0,1,0,0
standards,0,0,0,0,1,3,0,1
icu,0,0,0,0,0,0,0,1
eroding,0,0,1,0,0,0,0,0
nowak,0,0,0,0,0,0,0,1
milton,0,0,0,0,0,0,1,0
specializes,1,0,0,0,0,0,0,1
porn,0,0,0,0,0,0,1,0
det,0,0,1,0,0,0,0,0
cyber,2,0,0,0,0,0,0,0
neurodevelopment,0,0,0,0,0,0,0,1
hymn,0,0,0,0,0,0,1,0
feat,0,0,0,0,0,0,1,0
contracted,0,0,0,0,0,0,0,1
deleted,2,0,0,0,0,0,0,0
lefthander,0,0,1,0,0,0,0,0
cherington,0,0,1,0,0,0,0,0
angelina,0,0,0,0,1,0,0,0
submitted,0,0,1,0,0,0,0,0
prescriptions,0,0,0,0,0,0,0,1
lay,0,0,1,0,0,2,0,1
ouch,0,0,1,0,0,0,0,0
cryptocurrencies,1,0,0,0,0,0,0,0
holistic,0,0,0,0,0,0,0,1
illustration,1,0,0,0,0,0,0,0
toyo,0,0,1,0,0,0,0,0
dissipated,0,0,1,0,0,0,0,0
disappeared,0,0,1,0,0,0,0,0
jewliebots,0,0,0,0,1,0,0,0
arc,0,0,1,0,0,0,0,0
thirty,0,0,0,0,1,0,0,0
jeanine,0,0,0,0,1,0,0,0
healthy,0,0,2,0,0,0,1,5
emory,0,0,0,0,0,0,0,1
roared,0,0,0,0,0,2,0,0
dee,0,0,1,0,0,0,0,0
sharpening,0,0,1,0,0,0,0,0
jed,0,0,1,0,0,0,0,0
